"station_id","station_name","climate_id","prov"
45607,"TOBERMORY RCS","6128330","ON"
45667,"OAKVILLE TWN","6155750","ON"
45967,"TORONTO EAST YORK DUSTAN","6158751","ON"
46387,"STIRLING","6158052","ON"
46427,"STURGEON RIVER","6048155","ON"
46507,"FORT FRANCES RCS","6022474","ON"
46527,"MARATHON A","6044962","ON"
47267,"KINGSTON CLIMATE","6104142","ON"
47307,"KENORA RCS","6034073","ON"
47527,"PETAWAWA AWOS 2","6106396","ON"
47547,"TIMMINS CLIMATE","6078282","ON"
47567,"BROCKVILLE CLIMATE","6100970","ON"
47687,"EARLTON CLIMATE","6072230","ON"
48368,"MUSKOKA","6115529","ON"
48372,"GORE BAY-MANITOULIN","6092919","ON"
48373,"SARNIA","6127510","ON"
48549,"TORONTO CITY CENTRE","6158359","ON"
48569,"KITCHENER/WATERLOO","6144239","ON"
48649,"OSHAWA","6155875","ON"
48748,"RAINHAM CENTURY FARM","6137135","ON"
48788,"GORE BAY CLIMATE","6092920","ON"
48869,"DRYDEN REGIONAL","6032125","ON"
48908,"CONNAUGHT","6071860","ON"
48950,"MOOSONEE","6075420","ON"
48952,"PETERBOROUGH A","6166415","ON"
49068,"PEMBROKE CLIMATE","6106367","ON"
49389,"THUNDER BAY","6048260","ON"
49488,"BIG TROUT LAKE A","6010735","ON"
49489,"EARLTON A","6072223","ON"
49508,"SUDBURY CLIMATE","6068145","ON"
49568,"OTTAWA INTL A","6106001","ON"
49848,"PUKASKWA (AUT)","6046768","ON"
49908,"HAMILTON A","6153193","ON"
50048,"BARRIE LANDFILL","6110556","ON"
50092,"SAULT STE MARIE A","6057591","ON"
50093,"LONDON A","6144473","ON"
50131,"ST. CATHARINES / NIAGARA DISTRICT A","6137286","ON"
50132,"THUNDER BAY A","6048262","ON"
50248,"RED LAKE A","6016970","ON"
50428,"KINGSTON A","6104149","ON"
50460,"TIMMINS A","6078286","ON"
50478,"PICKLE LAKE A","6016529","ON"
50637,"UXBRIDGE WEST","6159123","ON"
50722,"MUSKRAT DAM","6015026","ON"
50723,"SANDY LAKE A","6017401","ON"
50839,"NORTH BAY A","6085701","ON"
50840,"SUDBURY A","6068153","ON"
50857,"BIG TROUT LAKE","6010740","ON"
51017,"SIOUX LOOKOUT HWOS","6037773","ON"
51137,"KENORA A","6034076","ON"
51138,"SIOUX LOOKOUT A","6037776","ON"
51219,"FORT SEVERN A","6012501","ON"
51237,"LANSDOWNE HOUSE A","6014351","ON"
51459,"TORONTO INTL A","6158731","ON"
51938,"MONO CENTRE","6157000","ON"
51958,"LAKE SUPERIOR PROVINCIAL PARK","6054425","ON"
52118,"CHATHAM KENT","6131414","ON"
52318,"NORTH BAY A","6085680","ON"
52338,"MARATHON A","6044963","ON"
52418,"PICKLE LAKE A","6016528","ON"
52419,"RED LAKE A","6016971","ON"
52498,"PA HALTON HILLS","6153170","ON"
52499,"PA WELLAND FLATWATER","6136305","ON"
52558,"HAVELOCK","6153380","ON"
52604,"KAPUSKASING A","6073976","ON"
52618,"PA ROYAL CANADIAN YACHT CLUB","6156171","ON"
52638,"PA ANGUS GLEN GOLF CLUB","6156186","ON"
52639,"PA WAINFLEET SKYDIVE BURNABY","6136303","ON"
52640,"PA TORONTO HYUNDAI","6156177","ON"
52641,"PA SCARBOROUGH TORONTO HUNT","6156172","ON"
52678,"PA TORONTO NORTH YORK MOTORS","6156168","ON"
52698,"PA DOWNSVIEW PARK","6156161","ON"
52699,"PA CONCORD RYDER","6156160","ON"
52700,"PA MARKHAM NORTH TOYOTA","6156165","ON"
52701,"PA AJAX WATER SUPPLY","6156155","ON"
52702,"PA AJAX VILLAGE CHRYSLER","6156153","ON"
52703,"PA AJAX COMMUNITY CENTRE","6156150","ON"
52704,"PA AJAX WINTERMERE SOD","6156154","ON"
52705,"PA AJAX PAO TAU","6156152","ON"
52706,"PA CLAREMONT SILO FARM","6156158","ON"
52707,"PA UXBRIDGE TARIS","6156182","ON"
52718,"PA UXBRIDGE LEE ACRES","6156181","ON"
52719,"PA UDORA STRONG","6116200","ON"
52720,"PA STONEY CREEK CARDINAL SCHOOL","6156174","ON"
52721,"PA WINONA VINE ESTATES","6136308","ON"
52722,"PA VINELAND STONEY RIDGE","6136300","ON"
52723,"PA MATTAMY ATHLETIC CENTRE","6156175","ON"
52724,"PA U OF T SCARBOROUGH TENNIS CENTRE","6156179","ON"
52725,"PA MONOPOLY PROPERTY MANAGEMENT","6156180","ON"
52726,"PA WHITBY ABILITIES CENTRE","6156184","ON"
52727,"PA GENERAL MOTORS CENTRE","6156169","ON"
52728,"PA CALEDON EQUESTRIAN PARK","6156156","ON"
52729,"PA HARDWOOD MOUNTAIN BIKE PARK","6116201","ON"
52730,"PA BLAIRHAMPTON GOLF CLUB","6166400","ON"
52731,"PA TORONTO INTERNATIONAL TRAP AND SKEET","6156159","ON"
52732,"PA HERSHEY CENTRE","6156164","ON"
52733,"PA BOUSFIELD FARMS","6156166","ON"
52734,"PA ROYAL CANADIAN HENLEY","6136290","ON"
52735,"PA ATMOS ERIN","6156133","ON"
52736,"PA ATMOS VAUGHAN","6156138","ON"
52737,"PA ATMOS CLAREMONT","6156132","ON"
52738,"PA ATMOS BRAMPTON","6156130","ON"
52739,"PA ATMOS NORVAL","6156137","ON"
52740,"PA ATMOS CAMPBELLVILLE","6156131","ON"
52741,"PA ATMOS MISSISSAUGA","6156135","ON"
52742,"PA ATMOS HAMILTON","6156134","ON"
52743,"PA ATMOS FENWICK","6136285","ON"
52818,"WAWA A","6059407","ON"
52838,"WINDSOR A","6139527","ON"
52878,"PEAWANUCK A","6016298","ON"
52898,"OGOKI POST A","6075786","ON"
52900,"ARMSTRONG A","6040327","ON"
52918,"ATTAWAPISKAT A","6010400","ON"
52985,"KINGSTON A","6104152","ON"
52998,"WAWA A","6059413","ON"
53000,"ST CATHARINES A","6137304","ON"
53138,"MARATHON A","6044967","ON"
53139,"WIARTON A","6119499","ON"
53258,"PA ATMOS NORTH YORK","6156136","ON"
53378,"BRANTFORD AIRPORT","6140942","ON"
53519,"GERALDTON A","6042717","ON"
53602,"CHAPLEAU A","6061362","ON"
53603,"CHAPLEAU A","6061365","ON"
53618,"MONETVILLE 2","6065252","ON"
53678,"TORONTO BUTTONVILLE A","6158410","ON"
53758,"PA YORK UNIVERSITY","6156183","ON"
53759,"PA HAMILTON SOCCER","6156187","ON"
53760,"PA DOWNSVIEW","6156170","ON"
53778,"PA KING CITY","6156162","ON"
53838,"PA DUFFERIN AND ST. CLAIR CIBC","6156157","ON"
54239,"TORONTO BUTTONVILLE A","6158409","ON"
54240,"GERALDTON A","6042718","ON"
54259,"WIARTON A","6119498","ON"
54260,"KAPUSKASING A","6073978","ON"
54378,"HAZELWOOD","6043390","ON"
54398,"MUSKOKA SNOW","6115526","ON"
54604,"NORTH BAY AIRPORT","6085695","ON"
54605,"SIOUX LOOKOUT AIRPORT","6037800","ON"
54606,"TERRACE BAY AIRPORT","6048232","ON"
54738,"WINDSOR A","6139530","ON"
54838,"SAULT STE. MARIE AIRPORT","6057593","ON"
54858,"GERALDTON AIRPORT","6042719","ON"
54958,"KING CITY NORTH","6154150","ON"
55238,"BELLEVILLE QUINTE","6150690","ON"
55258,"CHAPLEAU AIRPORT","6061366","ON"
55299,"GUELPH TURFGRASS INSTITUTE","6143092","ON"
55360,"CEDAR SPRINGS","6131418","ON"
55361,"OGOKI POST","6075788","ON"
55365,"PETERBOROUGH TRENTU FARM","6166457","ON"
55367,"KIRKLAND LAKE","6074207","ON"
55379,"MOOSONEE RCS","6075429","ON"
6518,"ALBANY","8300060","PE"
6519,"ALBERTON","8300080","PE"
6520,"ALLISTON","8300100","PE"
6521,"ARGYLE SHORE","8300108","PE"
6522,"BANGOR","8300128","PE"
6523,"BORDEN","8300150","PE"
6524,"BRACKLEY BEACH","8300200","PE"
6525,"CHARLOTTETOWN","8300298","PE"
6526,"CHARLOTTETOWN A","8300300","PE"
6527,"CHARLOTTETOWN CDA","8300400","PE"
6528,"CHARLOTTETOWN SDU","8300405","PE"
6529,"EAST BALTIC","8300416","PE"
6530,"ELLERSLIE","8300420","PE"
6531,"GEORGETOWN","8300430","PE"
6532,"HAMILTON","8300438","PE"
6533,"HUNTER RIVER","8300439","PE"
6534,"KILMAHUMAIG","8300441","PE"
6535,"MONTAGUE","8300445","PE"
6536,"MONTICELLO","8300447","PE"
6537,"NEW GLASGOW","8300497","PE"
6538,"LONG RIVER","8300500","PE"
6539,"NEWTOWN CROSS","8300510","PE"
6540,"O'LEARY","8300525","PE"
6541,"ROSE VALLEY","8300550","PE"
6542,"SEA COW POND","8300570","PE"
6543,"SOURIS","8300585","PE"
6544,"SOUTH PINETTE","8300588","PE"
6545,"STANHOPE","8300590","PE"
6546,"SUMMERSIDE CDA","8300600","PE"
6547,"SUMMERSIDE A","8300700","PE"
6548,"TIGNISH","8300800","PE"
6549,"TYNE VALLEY","8300845","PE"
6550,"WELLINGTON","8300900","PE"
6928,"CHARLOTTETOWN CDA CS","8300401","PE"
6929,"ELMWOOD","8300425","PE"
6930,"ST NICHOLAS","8300560","PE"
6931,"VICTORIA","8300907","PE"
7177,"EAST POINT (AUT)","8300418","PE"
10800,"SUMMERSIDE","8300596","PE"
10814,"NORTH CAPE","8300516","PE"
27846,"CONFEDERATION BRIDGE","8300412","PE"
30308,"HARRINGTON CDA CS","830P001","PE"
30618,"KINGSBORO","8300442","PE"
30701,"VERNON BRIDGE","8300870","PE"
31029,"MAPLE PLAINS","8305500","PE"
41823,"LONG RIVER","8300502","PE"
41903,"ST. PETERS","8300562","PE"
47227,"ALLISTON SNOW","8300102","PE"
49768,"LONG CREEK SNOW","8300499","PE"
49770,"ELMWOOD SNOW","8300426","PE"
49771,"KINGSBORO SNOW","8300452","PE"
49772,"MORELL SNOW","8300455","PE"
49773,"SUMMERSIDE SNOW 2","8300605","PE"
49788,"TYNE VALLEY 2","8300846","PE"
49988,"ALBERTON SNOW","8300085","PE"
50621,"CHARLOTTETOWN A","8300301","PE"
5199,"DALHOUSIE STATION","701A9EC","QC"
5200,"COURVILLE DE POISSY","701A9E0","QC"
5201,"TROIS RIVIERES AQUEDUC","701HE63","QC"
5202,"DE BEAUJEU","701J9NM","QC"
5203,"LAC AUX SABLES","701LEEH","QC"
5204,"LA COURVILLOISE","701LF83","QC"
5205,"BARRIERE STONEHAM","7010478","QC"
5206,"BARRIERE TOURILLI","7010480","QC"
5207,"BEAUPORT","7010566","QC"
5208,"BERTHIERVILLE","7010720","QC"
5209,"CAP DE LA MADELEINE","7011045","QC"
5210,"CAP ROUGE","7011170","QC"
5211,"CHAMPLAIN","7011290","QC"
5212,"CHARLESBOURG JAR ZOO","7011308","QC"
5213,"CHARLESBOURG PARC ORLEAN","7011309","QC"
5214,"CHUTE PANET","7011600","QC"
5215,"CLUB TOURILLI","7011760","QC"
5216,"CLUB TOURILLI","7011800","QC"
5217,"COTEAU DU LAC","7011947","QC"
5218,"COURVILLE","7011950","QC"
5219,"DEPOT JOBIN","7011960","QC"
5220,"DESCHAMBAULT","7011982","QC"
5221,"DONNACONA","7012070","QC"
5222,"DONNACONA 2","7012071","QC"
5223,"DUBERGER","7012232","QC"
5224,"DUCHESNAY","7012240","QC"
5225,"HEROUXVILLE","7013100","QC"
5226,"HERVEY JONCTION","7013102","QC"
5227,"HUDSON HEIGHTS","7013200","QC"
5228,"ILE BOUCHARD","7013279","QC"
5229,"JOLIETTE","7013360","QC"
5230,"JOLIETTE VILLE","7013362","QC"
5231,"LAC BROWN","7013570","QC"
5232,"LAC EDOUARD","7013640","QC"
5233,"LAC EDOUARD S","7013642","QC"
5234,"LAC JACQUES CARTIER","7013655","QC"
5235,"LAC MINOGAMI","7013678","QC"
5236,"LAKE EDWARD","7013735","QC"
5237,"L'ASSOMPTION","7014160","QC"
5238,"LAVALTRIE CDA","7014260","QC"
5239,"LES CEDRES","7014290","QC"
5240,"LES SAULES","7014298","QC"
5241,"LINTON","7014325","QC"
5242,"LORETTEVILLE","7014329","QC"
5243,"LOUISEVILLE","7014332","QC"
5244,"MASCOUCHE","7014629","QC"
5245,"MASKINONGE","7014630","QC"
5246,"NEUFCHATEL","7015417","QC"
5247,"NOTRE DAME DE LA MERCI","7015665","QC"
5248,"OKA","7015730","QC"
5249,"QUEBEC","7016280","QC"
5250,"QUEBEC 2","7016281","QC"
5251,"QUEBEC/JEAN LESAGE INTL A","7016294","QC"
5252,"RIGAUD","7016470","QC"
5253,"RIVIERE A PIERRE","7016560","QC"
5254,"RIVIERE VERTE OUEST","7016675","QC"
5255,"ST ALBAN","7016800","QC"
5256,"ST ALEXIS DES MONTS","7016816","QC"
5257,"STE ANNE DE LA PERADE","7016840","QC"
5258,"ST AUGUSTIN","7016900","QC"
5259,"STE BEATRIX","7016902","QC"
5260,"ST BENOIT","7016906","QC"
5261,"STE CATHERINE","7016932","QC"
5262,"ST CHARLES DE MANDEVILLE","7016960","QC"
5263,"ST CHARLES MANDEVILLE 2","7016981","QC"
5264,"STE FOY (PIE XII)","7017BFN","QC"
5265,"STE FOY MATAPEDIA","7017B65","QC"
5266,"STE CHRISTINE","7017000","QC"
5267,"ST CLET NORD","7017032","QC"
5268,"ST COME","7017080","QC"
5269,"ST DONAT","7017100","QC"
5270,"STE ELIZABETH","7017148","QC"
5271,"ST ETIENNE DES GRES","7017220","QC"
5272,"STE FOY","7017265","QC"
5273,"ST GABRIEL DE BRANDON","7017270","QC"
5274,"ST JACQUES","7017380","QC"
5275,"ST JANVIER","7017386","QC"
5276,"ST JOSEPH DE MEKINAC","7017422","QC"
5277,"ST JUSTIN","7017435","QC"
5278,"ST LAZARE","7017445","QC"
5279,"ST LIN DES LAURENTIDES","7017480","QC"
5280,"ST MATHIEU","7017555","QC"
5281,"ST NARCISSE","7017585","QC"
5282,"ST PAULIN","7017640","QC"
5283,"ST PLACIDE","7017657","QC"
5284,"STE THERESE SEMINAIRE","7017753","QC"
5285,"STE THERESE OUEST","7017755","QC"
5286,"ST THOMAS DE CAXTON","7017757","QC"
5287,"ST TITE","7017760","QC"
5288,"ST UBALD","7017767","QC"
5289,"ST ZENON","7017786","QC"
5290,"SHAWINIGAN","7018000","QC"
5291,"TERREBONNE HEIGHTS","7018410","QC"
5292,"TROIS RIVIERES","7018564","QC"
5293,"VALCARTIER A","7018574","QC"
5294,"VALCARTIER FES","7018577","QC"
5295,"VAUDREUIL","7018697","QC"
5296,"VILLENEUVE","7018762","QC"
5297,"DAVELUYVILLE","702A9ND","QC"
5298,"EATON","702BC0E","QC"
5299,"FABREVILLE","702BL09","QC"
5300,"ST CAMILLE WOLFE","702FR30","QC"
5301,"SAWYER BROOK","702GGR7","QC"
5302,"ST FRANCOIS DE LAVAL","702G266","QC"
5303,"SHERMAN BROOK NORTH","702HACH","QC"
5304,"STATTON BROOK NORTH","702HBHA","QC"
5305,"SUCKER POND NORTH","702HBHG","QC"
5306,"EATON RIVER NORTH","702K30E","QC"
5307,"BARNSTON","7020DDP","QC"
5308,"ABERCORN","7020040","QC"
5309,"ACTON VALE","7020055","QC"
5310,"ARTHABASKA","7020305","QC"
5311,"ASBESTOS","7020360","QC"
5312,"AUDET","7020391","QC"
5313,"AUTEUIL","7020392","QC"
5314,"BEAUCEVILLE","7020560","QC"
5315,"BEAUSEJOUR","7020567","QC"
5316,"BECANCOUR","7020570","QC"
5317,"BETHANIE","7020750","QC"
5318,"BIRCHTON","7020785","QC"
5319,"BISHOPTON","7020800","QC"
5320,"BLACK LAKE","7020808","QC"
5321,"BON CONSEIL EXP ST","7020820","QC"
5322,"BONSECOURS","7020828","QC"
5323,"BRIGHAM","7020833","QC"
5324,"BRITANNIA MILLS","7020835","QC"
5325,"BROME","7020840","QC"
5326,"BROMONT","7020850","QC"
5327,"BROMPTONVILLE","7020860","QC"
5328,"BROUGHTON STATION","7020865","QC"
5329,"BULWER","7020877","QC"
5330,"BURROUGHS FALLS","7020880","QC"
5331,"BURY","7020884","QC"
5332,"BURY","7020885","QC"
5333,"BURY (COLLEGE D'ALZON)","7020888","QC"
5334,"CHARTIERVILLE","7021320","QC"
5335,"CHRISTMAS BROOK NORTH","7021460","QC"
5336,"CHUTE HEMMINGS","7021580","QC"
5337,"CLIFTON RIVER","7021718","QC"
5338,"CLIFTON RIVER SOUTH","7021719","QC"
5339,"COATICOOK","7021840","QC"
5340,"COMPTON STATION","7021916","QC"
5341,"COMPTON STATION CDA FE","7021917","QC"
5342,"COOKSHIRE","7021918","QC"
5343,"COTE ST LUC","7021945","QC"
5344,"CRANBOURNE","7021952","QC"
5345,"DANVILLE","7021954","QC"
5346,"DISRAELI","7022000","QC"
5347,"DOUANES ARMSTRONG","7022127","QC"
5348,"DRUMMONDVILLE","7022160","QC"
5349,"DURHAM SUD","70222DR","QC"
5350,"DUNHAM","7022245","QC"
5351,"DUNHAM","7022246","QC"
5352,"DUVERNAY","7022250","QC"
5353,"EAST ANGUS","7022280","QC"
5354,"EAST BROUGHTON","7022285","QC"
5355,"EAST CLIFTON NORTH","7022288","QC"
5356,"EAST HEREFORD","7022300","QC"
5357,"EATON SECOND BRANCH","7022306","QC"
5358,"FARNHAM","7022320","QC"
5359,"FARNHAM S","7022325","QC"
5360,"FLANDERS","7022374","QC"
5361,"FLEURY","7022375","QC"
5362,"FORTIERVILLE","7022494","QC"
5363,"FRAMPTON","7022553","QC"
5364,"FRANKLIN CENTRE","7022560","QC"
5365,"FRELIGHSBURG","7022580","QC"
5366,"GARTHBY","7022596","QC"
5367,"GENTILLY","7022700","QC"
5368,"GEORGEVILLE","7022720","QC"
5369,"GRANBY","7022800","QC"
5370,"HAM NORD","7022985","QC"
5371,"HATLEY","7023005","QC"
5372,"HEMMINGFORD","7023073","QC"
5373,"HEMMINGFORD FOUR WINDS","7023075","QC"
5374,"HUNTINGDON","7023240","QC"
5375,"HUNTINGDON TEAFIELD","7023256","QC"
5376,"IBERVILLE","7023270","QC"
5377,"INVERNESS","7023284","QC"
5378,"ISLAND BROOK","7023312","QC"
5379,"ISLAND BROOK NORTH","7023313","QC"
5380,"KINGSEY","7023460","QC"
5381,"KINNEARS MILLS","7023465","QC"
5382,"KNOWLTON","7023530","QC"
5383,"LAC BROMONT","7023568","QC"
5384,"LAC MEGANTIC","7023675","QC"
5385,"LAC MEGANTIC 2","7023677","QC"
5386,"LAKE MEGANTIC","7023800","QC"
5387,"LAMBTON","7024000","QC"
5388,"LA PATRIE","7024080","QC"
5389,"LAPRAIRIE","7024100","QC"
5390,"LA PROVIDENCE","7024102","QC"
5391,"LA SALLE","7024118","QC"
5392,"LAURIERVILLE","7024250","QC"
5393,"LAUZON","7024254","QC"
5394,"LAVAL DES RAPIDES","7024256","QC"
5395,"LAWRENCE","7024263","QC"
5396,"LEARNED PLAIN","7024270","QC"
5397,"LENNOXVILLE","7024280","QC"
5398,"LINGWICK","7024320","QC"
5399,"LITTLE CANADA EAST","7024327","QC"
5400,"MACDONALD COLLEGE","7024400","QC"
5401,"MAGOG","7024440","QC"
5402,"MANSEAU","7024615","QC"
5403,"MAPLE LEAF","7024623","QC"
5404,"MAPLE LEAF EAST","7024624","QC"
5405,"MAPLE LEAF SOUTH","7024625","QC"
5406,"MARIEVILLE","7024627","QC"
5407,"MARTINVILLE","7024628","QC"
5408,"MEGANTIC A","7024800","QC"
5409,"MELOCHEVILLE","7024858","QC"
5410,"MERCIER","7024878","QC"
5411,"MILAN","7024920","QC"
5412,"MOE'S RIVER","7025060","QC"
5413,"MONT MEGANTIC","7025212","QC"
5414,"MONTREAL ICE CONTROL","7025245","QC"
5415,"MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","QC"
5416,"MONTREAL JAR BOT","7025257","QC"
5417,"MONTREAL JEAN BREBEUF","7025260","QC"
5418,"MONTREAL LAFONTAINE","7025267","QC"
5419,"MONTREAL LOYOLA","7025270","QC"
5420,"MONTREAL MCGILL","7025280","QC"
5421,"MONTREAL PERSILLIER","7025315","QC"
5422,"MONT ST HILAIRE","7025328","QC"
5423,"MONT ST HILAIRE","7025330","QC"
5424,"MONT ST HILAIRE MCGILL","7025332","QC"
5425,"NEW MEXICO","7025425","QC"
5426,"NICOLET","7025440","QC"
5427,"NORTH HATLEY","7025660","QC"
5428,"NOTRE DAME DES BOIS","7025670","QC"
5429,"ORMSTOWN","7025745","QC"
5430,"PETIT LAC","7026005","QC"
5431,"PHILIPSBURG","7026040","QC"
5432,"PIERREVILLE","7026043","QC"
5433,"PLESSISVILLE","7026058","QC"
5434,"POINTE DU MOULIN","702607F","QC"
5435,"POINTE CLAIRE","7026073","QC"
5436,"POSTE SARAGUAY","7026213","QC"
5437,"PRINCEVILLE","7026250","QC"
5438,"RANBORO EST","7026344","QC"
5439,"RANBORO SUD","7026345","QC"
5440,"RICHMOND","7026465","QC"
5441,"RIVIERE DES PRAIRIES","7026612","QC"
5442,"ROUGEMONT","7026700","QC"
5443,"ROXTON FALLS","7026730","QC"
5444,"SABREVOIS","7026734","QC"
5445,"SACRE COEUR DE MARIE","7026739","QC"
5446,"ST ADRIEN D IRLANDE","7026754","QC"
5447,"ST AMABLE","7026818","QC"
5448,"ST ANICET","7026836","QC"
5449,"STE ANNE DE BELLEVUE","7026839","QC"
5450,"ST ANTOINE DE PONTBRIAND","7026885","QC"
5451,"ST BENOIT LABRE","7026915","QC"
5452,"ST BERNARD DE LACOLLE","7026916","QC"
5453,"STE BRIGIDE","7026918","QC"
5454,"ST BRUNO","7026920","QC"
5455,"STE CECILE","7026936","QC"
5456,"STE CLOTHILDE CDA","7027040","QC"
5457,"ST COME DE LINIERE","7027083","QC"
5458,"ST CONSTANT","7027085","QC"
5459,"STE CROIX","7027088","QC"
5460,"STE DOROTHEE","7027110","QC"
5461,"STE EDWIDGE","7027120","QC"
5462,"ST EPHREM","7027200","QC"
5463,"ST FERDINAND","7027248","QC"
5464,"ST FLAVIEN","7027259","QC"
5465,"ST FLAVIEN CDA FE","7027260","QC"
5466,"ST FORTUNAT","7027264","QC"
5482,"STE FRANCOISE ROMAINE","7027267","QC"
5483,"ST GEDEON","7027277","QC"
5484,"STE GENEVIEVE","7027280","QC"
5485,"ST GEORGES","7027283","QC"
5486,"ST GUILLAUME","7027302","QC"
5487,"STE HELENE DE CHESTER","7027306","QC"
5488,"ST HERMENEGILDE","7027308","QC"
5489,"ST HILAIRE DORSET","7027309","QC"
5490,"MONTREAL/ST-HUBERT A","7027320","QC"
5491,"ST HYACINTHE","7027360","QC"
5492,"ST HYACINTHE 2","7027361","QC"
5493,"ST ISIDORE D'AUCKLAND","7027372","QC"
5494,"ST JACQUES DE LEEDS","7027382","QC"
5495,"ST JEAN","7027390","QC"
5496,"ST JEAN CHRYSOSTOME","7027391","QC"
5497,"ST JEAN DE BREBEUF","7027392","QC"
5498,"ST JULIEN","7027426","QC"
5499,"ST LAURENT (COLLEGE)","7027440","QC"
5500,"ST LUDGER","7027516","QC"
5501,"STE MADELEINE","7027517","QC"
5502,"ST MALO D AUCKLAND","7027520","QC"
5503,"STE MARTINE","7027540","QC"
5504,"ST MATHIAS","7027550","QC"
5505,"ST MATHIEU LAPRAIRIE","7027560","QC"
5506,"ST NAZAIRE","7027588","QC"
5507,"ST ODILON","7027593","QC"
5508,"ST PIERRE BAPTISTE","7027653","QC"
5509,"ST PIERRE DE BROUGHTON","7027656","QC"
5510,"ST PROSPER","7027660","QC"
5511,"ST REMI","7027690","QC"
5512,"ST ROMUALD","7027700","QC"
5513,"STE ROSALIE","7027718","QC"
5514,"ST SEBASTIEN","7027725","QC"
5515,"ST SEBASTIEN CDA FE","7027730","QC"
5516,"ST SEVERIN","7027733","QC"
5517,"STE SOPHIE","7027737","QC"
5518,"ST SYLVESTRE","7027740","QC"
5519,"ST THEOPHILE","7027750","QC"
5520,"ST VALERIEN","7027772","QC"
5521,"STE VICTOIRE","7027780","QC"
5522,"ST WENCESLAS","7027783","QC"
5523,"ST ZACHARIE","7027785","QC"
5524,"ST ZEPHIRIN","7027787","QC"
5525,"SAWYERVILLE","7027800","QC"
5526,"SAWYERVILLE NORD","7027802","QC"
5527,"SCOTT","7027840","QC"
5528,"SHERBROOKE","7028120","QC"
5529,"SHERBROOKE","7028121","QC"
5530,"SHERBROOKE A","7028124","QC"
5531,"SHERBROOKE (UNIVERSITE)","7028128","QC"
5532,"SOREL","7028200","QC"
5533,"SOUTH DURHAM","7028210","QC"
5534,"SOUTH DURHAM","7028211","QC"
5535,"STANHOPE","7028240","QC"
5536,"STANSTEAD","7028280","QC"
5537,"SUTTON","7028290","QC"
5538,"SUTTON","7028292","QC"
5539,"SUTTON JONCTION","7028295","QC"
5540,"SUTTON JUNCTION (AUT)","7028296","QC"
5541,"THETFORD MINES","7028440","QC"
5542,"THETFORD MINES","7028441","QC"
5543,"UPTON","7028570","QC"
5544,"VALCOURT","7028580","QC"
5545,"VALLEE JONCTION","7028676","QC"
5562,"VALLEYFIELD","7028680","QC"
5563,"VAL RACINE","7028695","QC"
5564,"VERCHERES","7028700","QC"
5565,"VICTORIAVILLE","7028720","QC"
5566,"VIMY RIDGE","7028770","QC"
5567,"WARDEN","7028890","QC"
5568,"WATOPEKA","7028900","QC"
5569,"WEST DITTON","7028906","QC"
5570,"WOBURN","7028945","QC"
5571,"WOBURN","7028946","QC"
5572,"DUHAMEL","703BBD2","QC"
5573,"LAC PARENT","703CFQD","QC"
5574,"ANGERS","7030170","QC"
5575,"ARUNDEL","7030310","QC"
5576,"BARK LAKE","7030447","QC"
5577,"BARRAGE MERCIER","7030457","QC"
5578,"BARRAGE MITCHINAMECUS","7030462","QC"
5579,"BARRIERE QUINN","7030475","QC"
5580,"BELL FALLS","7030640","QC"
5581,"BLANCHE","7030810","QC"
5582,"BUCKINGHAM","7030874","QC"
5583,"CAMP TAMARACOUTA","7031017","QC"
5584,"CHARTERIS","7031315","QC"
5585,"CHELSEA","7031360","QC"
5586,"CHENEVILLE","7031375","QC"
5587,"CHUTE ST PHILIPPE","7031636","QC"
5588,"FERME NEUVE","7032370","QC"
5589,"FORT COULONGE","7032440","QC"
5590,"GATINEAU","7032680","QC"
5591,"HARRINGTON FOREST FARM","7032997","QC"
5592,"HIGH FALLS","7033120","QC"
5593,"HUBERDEAU","7033160","QC"
5594,"LACHUTE","7033650","QC"
5595,"LAC KIAMIKA","7033665","QC"
5596,"LAC MASSON","7033673","QC"
5597,"LAC POISSON BLANC","7033685","QC"
5598,"LAC ST DENIS","7033700","QC"
5599,"LA MACAZA","7033939","QC"
5600,"LA MACAZA A","7033940","QC"
5601,"LA MINERVE","7034010","QC"
5602,"L'ANNONCIATION","7034040","QC"
5603,"LUCERNE","7034350","QC"
5604,"LUSKVILLE","7034365","QC"
5605,"LYTTON","7034395","QC"
5606,"MANIWAKI AIRPORT","7034482","QC"
5607,"MANIWAKI UA","7034480","QC"
5609,"MANIWAKI 2","7034481","QC"
5610,"MASSON","7034635","QC"
5611,"MONTEBELLO","7035109","QC"
5612,"MONTEBELLO (SEDBERGH)","7035110","QC"
5613,"MONTEBELLO SEIGNIORY","7035112","QC"
5614,"MONT LAURIER","7035158","QC"
5615,"MONT LAURIER","7035160","QC"
5616,"MONTREAL/MIRABEL INT'L A","7035290","QC"
5617,"MORIN HEIGHTS","7035360","QC"
5618,"NOMININGUE","7035520","QC"
5619,"NOTRE DAME DE LA PAIX","7035666","QC"
5620,"NOTRE DAME DU LAUS","7035680","QC"
5621,"OTTER LAKE","7035760","QC"
5622,"PERKINS","7036000","QC"
5623,"POINTE AU CHENE","7036063","QC"
5624,"STE AGATHE DES MONTS","7036760","QC"
5625,"STE AGATHE DES MONTS","7036762","QC"
5626,"STE AGATHE MANOR HOUSE","7036780","QC"
